,total_wells_within_5_mils,close_functional_wells,close_non_functional_wells,close_functional_needs_repair_wells,close_unknown_wells,close_known_wells
64639,42,23,10,4,5,37
64640,52,7,32,8,5,47
64641,93,74,3,0,16,77
64642,76,10,43,5,18,58
64643,67,33,15,0,19,48
64644,6,2,1,0,3,3
64645,77,39,20,0,18,59
64646,122,35,63,0,24,98
64647,44,10,17,6,11,33
64648,158,121,2,1,34,124
64649,68,3,57,0,8,60
64650,224,75,85,15,49,175
64651,193,74,45,31,43,150
64652,50,16,15,10,9,41
64653,53,0,34,3,16,37
64654,469,220,145,12,92,377
64655,46,18,20,0,8,38
64656,75,33,23,7,12,63
64657,98,60,12,2,24,74
64658,29,13,8,1,7,22
64659,14,3,7,2,2,12
64660,57,20,26,0,11,46
64661,10,7,1,0,2,8
64662,58,30,5,11,12,46
64663,53,19,17,7,10,43
64664,66,39,3,13,11,55
64665,156,91,28,1,36,120
64666,41,20,4,9,8,33
64667,42,14,17,3,8,34
64668,32,16,7,0,9,23
64669,78,13,50,0,15,63
64670,17,6,5,0,6,11
64671,121,36,53,7,25,96
64672,32,21,9,0,2,30
64673,50,19,22,0,9,41
64674,11,2,6,0,3,8
64675,39,2,19,13,5,34
64676,90,24,45,8,13,77
64677,17,4,8,0,5,12
64678,14,5,7,2,0,14
64679,25,18,0,0,7,18
64680,32,17,8,1,6,26
64681,114,2,94,0,18,96
64682,66,23,32,1,10,56
64683,143,87,30,0,26,117
64684,189,108,24,23,34,155
64685,46,18,20,0,8,38
64686,246,103,15,82,46,200
64687,33,15,10,0,8,25
64688,64,38,13,0,13,51
64689,420,218,97,24,81,339
64690,47,10,27,1,9,38
64691,10,5,4,0,1,9
64692,66,14,31,9,12,54
64693,414,124,176,29,85,329
64694,31,8,13,2,8,23
64695,18,4,8,0,6,12
64696,555,307,119,13,116,439
64697,78,29,37,0,12,66
64698,32,21,9,0,2,30
64699,77,55,2,2,18,59
64700,54,20,10,17,7,47
64701,2,2,0,0,0,2
64702,23,9,9,0,5,18
64703,45,12,19,0,14,31
64704,32,21,9,0,2,30
64705,39,13,19,1,6,33
64706,128,41,49,15,23,105
64707,63,42,13,0,8,55
64708,37,21,9,0,7,30
64709,2,0,2,0,0,2
64710,436,128,183,33,92,344
64711,51,6,33,0,12,39
64712,5,2,2,1,0,5
64713,640,357,157,24,102,538
64714,622,418,68,2,134,488
64715,117,95,3,3,16,101
64716,73,34,16,14,9,64
64717,46,18,20,0,8,38
64718,176,38,100,9,29,147
64719,36,20,8,2,6,30
64720,111,79,17,0,15,96
64721,233,156,32,0,45,188
64722,30,23,0,0,7,23
64723,5,0,2,1,2,3
64724,52,37,5,0,10,42
64725,121,49,44,4,24,97
64726,22,17,4,1,0,22
64727,39,7,22,2,8,31
64728,113,47,15,18,33,80
64729,34,9,21,0,4,30
64730,6,3,2,0,1,5
64731,64,42,5,0,17,47
64732,221,91,41,38,51,170
64733,56,25,14,6,11,45
64734,38,20,10,0,8,30
64735,64,42,12,1,9,55
64736,28,16,8,0,4,24
64737,79,40,16,5,18,61
64738,6,0,4,0,2,4
64739,220,150,30,0,40,180
64740,6,3,1,0,2,4
64741,91,30,39,7,15,76
64742,438,206,141,11,80,358
64743,495,271,106,15,103,392
64744,341,144,121,6,70,271
64745,91,31,26,14,20,71
64746,29,2,22,1,4,25
64747,44,6,30,0,8,36
64748,653,380,132,19,122,531
64749,85,53,17,4,11,74
64750,58,52,2,0,4,54
64751,127,75,22,3,27,100
64752,115,47,35,7,26,89
64753,55,12,32,0,11,44
64754,176,81,55,1,39,137
64755,32,21,9,0,2,30
64756,218,148,30,0,40,178
64757,9,2,5,1,1,8
64758,47,26,13,1,7,40
64759,5,1,1,1,2,3
64760,55,34,7,1,13,42
64761,15,8,4,0,3,12
64762,88,39,28,3,18,70
64763,281,176,43,0,62,219
64764,395,112,186,7,90,305
64765,145,70,28,21,26,119
64766,6,1,1,0,4,2
64767,437,127,166,47,97,340
64768,165,103,4,18,40,125
64769,152,27,64,21,40,112
64770,146,45,34,39,28,118
64771,32,21,9,0,2,30
64772,36,26,3,0,7,29
64773,65,4,51,2,8,57
64774,35,2,26,0,7,28
64775,31,15,13,0,3,28
64776,39,2,19,13,5,34
64777,72,37,17,0,18,54
64778,57,17,18,8,14,43
64779,138,83,20,2,33,105
64780,11,0,8,2,1,10
64781,137,37,69,1,30,107
64782,138,34,74,1,29,109
64783,26,10,10,1,5,21
64784,55,20,21,2,12,43
64785,32,21,9,0,2,30
64786,153,54,39,30,30,123
64787,71,32,21,0,18,53
64788,119,67,21,4,27,92
64789,146,55,54,15,22,124
64790,17,4,12,1,0,17
64791,10,0,6,0,4,6
64792,31,20,6,0,5,26
64793,5,3,2,0,0,5
64794,49,21,18,1,9,40
64795,27,14,8,0,5,22
64796,49,29,6,2,12,37
64797,322,143,118,5,56,266
64798,409,104,175,37,93,316
64799,28,19,5,0,4,24
64800,38,25,7,1,5,33
64801,109,48,30,12,19,90
64802,165,124,3,1,37,128
64803,30,5,15,1,9,21
64804,70,19,29,0,22,48
64805,23,10,10,0,3,20
64806,26,20,3,1,2,24
64807,32,21,0,6,5,27
64808,130,29,50,21,30,100
64809,43,32,0,0,11,32
64810,21,7,8,0,6,15
64811,558,331,122,14,91,467
64812,16,8,5,0,3,13
64813,82,43,25,3,11,71
64814,143,72,18,23,30,113
64815,70,27,28,4,11,59
64816,39,1,33,1,4,35
64817,138,46,50,19,23,115
64818,195,50,110,2,33,162
64819,77,36,5,15,21,56
64820,42,0,29,0,13,29
64821,90,47,23,4,16,74
64822,46,18,20,0,8,38
64823,35,24,3,0,8,27
64824,144,77,29,7,31,113
64825,51,27,14,0,10,41
64826,81,38,5,16,22,59
64827,689,389,165,23,112,577
64828,44,21,6,7,10,34
64829,7,3,3,0,1,6
64830,115,24,57,15,19,96
64831,27,11,10,1,5,22
64832,48,19,22,1,6,42
64833,267,58,144,5,60,207
64834,506,267,86,46,107,399
64835,30,6,16,0,8,22
64836,158,83,45,5,25,133
64837,15,7,6,0,2,13
64838,20,5,11,0,4,16
64839,27,4,17,0,6,21
64840,35,10,17,1,7,28
64841,183,49,19,88,27,156
64842,56,34,9,0,13,43
64843,46,18,20,0,8,38
64844,32,21,9,0,2,30
64845,36,13,15,1,7,29
64846,92,31,30,5,26,66
64847,40,12,23,0,5,35
64848,10,6,0,0,4,6
64849,349,85,173,5,86,263
64850,206,100,70,0,36,170
64851,119,32,65,0,22,97
64852,3,1,0,0,2,1
64853,48,31,5,2,10,38
64854,5,2,3,0,0,5
64855,139,47,33,28,31,108
64856,38,18,16,0,4,34
64857,63,52,1,0,10,53
64858,58,8,40,0,10,48
64859,127,77,26,0,24,103
64860,64,42,5,0,17,47
64861,29,6,14,1,8,21
64862,297,224,18,1,54,243
64863,18,13,1,0,4,14
64864,55,28,14,0,13,42
64865,172,103,11,23,35,137
64866,47,25,7,9,6,41
64867,242,182,7,3,50,192
64868,86,57,15,0,14,72
64869,2,1,0,0,1,1
64870,47,9,31,0,7,40
64871,69,42,17,0,10,59
64872,166,85,37,7,37,129
64873,30,5,15,1,9,21
64874,43,28,7,3,5,38
64875,127,66,15,15,31,96
64876,5,2,3,0,0,5
64877,108,43,15,17,33,75
64878,418,249,67,7,95,323
64879,26,15,0,6,5,21
64880,284,134,87,12,51,233
64881,31,24,0,0,7,24
64882,23,17,2,0,4,19
64883,135,37,44,20,34,101
64884,61,22,29,2,8,53
64885,307,122,121,9,55,252
64886,16,4,6,1,5,11
64887,236,50,138,2,46,190
64888,198,133,21,0,44,154
64889,11,3,8,0,0,11
64890,27,14,8,0,5,22
64891,60,43,7,1,9,51
64892,19,1,16,0,2,17
64893,244,102,15,83,44,200
64894,40,0,27,0,13,27
64895,111,36,54,4,17,94
64896,113,50,34,2,27,86
64897,37,15,10,4,8,29
64898,30,19,6,1,4,26
64899,31,16,6,1,8,23
64900,19,0,17,0,2,17
64901,54,35,10,2,7,47
64902,22,4,10,0,8,14
64903,556,325,123,15,93,463
64904,288,149,84,0,55,233
64905,49,16,25,0,8,41
64906,118,63,22,11,22,96
64907,42,6,26,0,10,32
64908,148,30,55,24,39,109
64909,234,126,35,29,44,190
64910,51,3,9,23,16,35
64911,34,1,27,1,5,29
64912,32,21,9,0,2,30
64913,104,49,17,16,22,82
64914,22,14,2,0,6,16
64915,216,119,51,3,43,173
64916,83,40,30,4,9,74
64917,105,75,11,11,8,97
64918,174,90,48,8,28,146
64919,340,141,123,6,70,270
64920,85,28,30,8,19,66
64921,126,91,9,0,26,100
64922,148,58,39,21,30,118
64923,14,4,2,6,2,12
64924,61,33,10,0,18,43
64925,12,6,2,2,2,10
64926,130,38,67,0,25,105
64927,55,33,11,0,11,44
64928,111,65,23,7,16,95
64929,124,83,29,0,12,112
64930,21,1,4,13,3,18
64931,34,13,16,1,4,30
64932,55,34,10,0,11,44
64933,32,21,9,0,2,30
64934,173,54,87,0,32,141
64935,203,31,94,33,45,158
64936,43,12,15,8,8,35
64937,117,69,27,0,21,96
64938,38,6,24,4,4,34
64939,48,20,17,3,8,40
64940,5,2,0,0,3,2
64941,66,7,46,0,13,53
64942,75,28,27,2,18,57
64943,9,3,3,1,2,7
64944,29,16,5,0,8,21
64945,147,37,76,1,33,114
64946,37,8,20,1,8,29
64947,334,191,74,5,64,270
64948,179,127,14,1,37,142
64949,40,8,18,0,14,26
64950,45,27,12,0,6,39
64951,34,28,2,0,4,30
64952,45,22,13,2,8,37
64953,61,35,13,3,10,51
64954,129,77,20,7,25,104
64955,140,53,56,7,24,116
64956,23,12,5,0,6,17
64957,27,9,12,1,5,22
64958,92,40,14,21,17,75
64959,16,12,3,0,1,15
64960,41,7,14,10,10,31
64961,10,5,4,1,0,10
64962,136,93,19,1,23,113
64963,36,18,13,0,5,31
64964,36,9,20,0,7,29
64965,180,56,58,25,41,139
64966,31,8,15,1,7,24
64967,27,12,9,3,3,24
64968,103,34,26,25,18,85
64969,27,3,17,0,7,20
64970,37,8,16,1,12,25
64971,13,6,5,0,2,11
64972,35,1,28,1,5,30
64973,10,9,0,0,1,9
64974,69,23,28,6,12,57
64975,194,101,32,27,34,160
64976,32,23,2,0,7,25
64977,41,29,5,0,7,34
64978,61,14,36,3,8,53
64979,83,35,36,0,12,71
64980,34,22,7,0,5,29
64981,14,8,1,0,5,9
64982,61,44,6,1,10,51
64983,38,7,11,16,4,34
64984,382,168,133,11,70,312
64985,46,18,20,0,8,38
64986,25,9,12,1,3,22
64987,16,7,9,0,0,16
64988,139,30,53,26,30,109
64989,151,98,27,1,25,126
64990,42,15,15,5,7,35
64991,275,86,131,14,44,231
64992,48,13,16,12,7,41
64993,15,5,7,0,3,12
64994,369,104,142,37,86,283
64995,44,7,26,4,7,37
64996,395,133,159,18,85,310
64997,52,15,24,4,9,43
64998,29,10,11,0,8,21
64999,233,156,32,0,45,188
65000,111,62,21,7,21,90
65001,527,271,111,37,108,419
65002,53,30,12,0,11,42
65003,652,384,140,17,111,541
65004,125,68,10,24,23,102
65005,25,1,16,0,8,17
65006,45,20,13,1,11,34
65007,18,4,9,0,5,13
65008,57,40,2,0,15,42
65009,19,5,12,0,2,17
65010,46,18,20,0,8,38
65011,25,5,1,16,3,22
65012,288,71,66,92,59,229
65013,18,2,10,0,6,12
65014,439,209,123,14,93,346
65015,4,2,1,0,1,3
65016,56,22,6,17,11,45
65017,36,8,18,1,9,27
65018,157,80,46,1,30,127
65019,87,26,46,0,15,72
65020,2,0,2,0,0,2
65021,80,26,42,0,12,68
65022,24,14,5,0,5,19
65023,72,20,30,8,14,58
65024,45,13,25,0,7,38
65025,29,12,12,1,4,25
65026,213,114,48,0,51,162
65027,134,39,62,3,30,104
65028,16,4,6,3,3,13
65029,89,64,9,1,15,74
65030,138,35,68,4,31,107
65031,336,140,120,6,70,266
65032,68,45,12,0,11,57
65033,32,22,7,0,3,29
65034,36,8,17,1,10,26
65035,74,23,31,8,12,62
65036,77,49,15,0,13,64
65037,45,28,8,2,7,38
65038,17,8,1,3,5,12
65039,9,3,3,0,3,6
65040,23,9,10,0,4,19
65041,25,10,7,0,8,17
65042,271,64,46,115,46,225
65043,47,10,32,1,4,43
65044,5,4,1,0,0,5
65045,32,10,4,11,7,25
65046,157,69,31,21,36,121
65047,46,18,20,0,8,38
65048,50,20,21,1,8,42
65049,102,55,20,8,19,83
65050,235,156,62,2,15,220
65051,46,23,8,2,13,33
65052,11,1,8,0,2,9
65053,72,36,19,0,17,55
65054,108,47,25,8,28,80
65055,174,85,55,7,27,147
65056,54,31,8,0,15,39
65057,149,63,32,21,33,116
65058,32,15,11,0,6,26
65059,13,3,7,1,2,11
65060,45,24,15,0,6,39
65061,162,68,35,21,38,124
65062,34,9,16,1,8,26
65063,61,15,39,0,7,54
65064,30,15,11,0,4,26
65065,95,32,5,45,13,82
65066,18,9,5,0,4,14
65067,17,10,2,1,4,13
65068,74,33,13,8,20,54
65069,53,35,11,0,7,46
65070,283,97,128,14,44,239
65071,259,15,194,0,50,209
65072,135,76,22,4,33,102
65073,52,13,26,4,9,43
65074,68,29,26,0,13,55
65075,83,32,30,4,17,66
65076,70,34,19,1,16,54
65077,16,11,2,2,1,15
65078,173,106,31,6,30,143
65079,31,9,11,4,7,24
65080,27,14,5,0,8,19
65081,40,28,1,1,10,30
65082,35,21,7,0,7,28
65083,290,110,105,25,50,240
65084,21,12,1,4,4,17
65085,46,18,20,0,8,38
65086,12,5,3,0,4,8
65087,80,38,5,16,21,59
65088,22,0,20,0,2,20
65089,41,29,4,1,7,34
65090,123,87,16,0,20,103
65091,174,58,57,26,33,141
65092,63,52,1,0,10,53
65093,61,36,14,1,10,51
65094,315,240,19,0,56,259
65095,39,24,8,0,7,32
65096,32,8,15,1,8,24
65097,78,26,28,2,22,56
65098,303,163,75,16,49,254
65099,30,2,22,1,5,25
65100,8,0,3,0,5,3
65101,38,3,27,0,8,30
65102,32,21,9,0,2,30
65103,32,21,9,0,2,30
65104,318,85,153,6,74,244
65105,56,17,25,4,10,46
65106,107,84,7,0,16,91
65107,23,3,14,0,6,17
65108,49,25,3,14,7,42
65109,495,265,82,43,105,390
65110,59,25,17,1,16,43
65111,43,13,21,1,8,35
65112,21,4,14,0,3,18
65113,2,0,2,0,0,2
65114,208,84,34,41,49,159
65115,516,283,113,13,107,409
65116,53,3,40,3,7,46
65117,136,73,33,0,30,106
65118,90,29,32,12,17,73
65119,90,47,12,2,29,61
65120,33,3,6,17,7,26
65121,75,33,14,9,19,56
65122,33,20,6,1,6,27
65123,66,18,32,4,12,54
65124,51,0,32,3,16,35
65125,65,14,30,4,17,48
65126,142,110,13,0,19,123
65127,33,20,4,1,8,25
65128,143,88,16,19,20,123
65129,88,28,19,22,19,69
65130,110,48,15,17,30,80
65131,55,15,33,0,7,48
65132,71,23,32,4,12,59
65133,3,2,0,0,1,2
65134,50,34,9,0,7,43
65135,43,28,7,1,7,36
65136,128,70,26,5,27,101
65137,162,69,57,16,20,142
65138,165,58,53,25,29,136
65139,35,17,12,0,6,29
65140,97,51,22,4,20,77
65141,66,34,10,8,14,52
65142,14,6,3,3,2,12
65143,121,74,25,0,22,99
65144,76,44,19,0,13,63
65145,18,4,9,0,5,13
65146,279,94,133,5,47,232
65147,60,42,5,1,12,48
65148,165,55,73,0,37,128
65149,437,118,178,45,96,341
65150,209,87,62,18,42,167
65151,20,11,4,0,5,15
65152,43,26,8,0,9,34
65153,73,25,21,10,17,56
65154,8,2,4,0,2,6
65155,28,17,7,0,4,24
65156,147,64,54,1,28,119
65157,32,7,16,4,5,27
65158,15,4,6,0,5,10
65159,161,69,34,20,38,123
65160,120,46,35,14,25,95
65161,29,1,21,0,7,22
65162,68,30,25,0,13,55
65163,74,25,29,5,15,59
65164,121,51,30,18,22,99
65165,44,21,18,0,5,39
65166,144,57,56,7,24,120
65167,46,18,20,0,8,38
65168,8,5,2,0,1,7
65169,102,36,38,6,22,80
65170,73,25,14,25,9,64
65171,31,4,22,0,5,26
65172,210,140,23,0,47,163
65173,46,18,20,0,8,38
65174,115,46,41,8,20,95
65175,24,10,3,8,3,21
65176,39,22,7,2,8,31
65177,348,179,100,4,65,283
65178,70,24,22,1,23,47
65179,134,61,42,10,21,113
65180,41,10,21,1,9,32
65181,32,21,9,0,2,30
65182,68,30,24,0,14,54
65183,101,50,32,0,19,82
65184,134,90,16,3,25,109
65185,184,108,20,23,33,151
65186,114,51,23,22,18,96
65187,40,13,17,3,7,33
65188,222,130,20,25,47,175
65189,45,18,17,3,7,38
65190,48,16,19,5,8,40
65191,44,11,24,3,6,38
65192,84,18,41,9,16,68
65193,213,61,105,1,46,167
65194,25,8,4,5,8,17
65195,67,28,14,14,11,56
65196,215,131,34,3,47,168
65197,34,15,11,0,8,26
65198,35,23,6,0,6,29
65199,64,45,8,0,11,53
65200,48,24,11,1,12,36
65201,354,193,101,0,60,294
65202,2,0,0,0,2,0
65203,165,124,4,1,36,129
65204,46,18,20,0,8,38
65205,101,45,13,21,22,79
65206,53,33,5,0,15,38
65207,89,65,6,0,18,71
65208,73,39,11,4,19,54
65209,25,9,9,0,7,18
65210,559,388,50,1,120,439
65211,616,400,81,4,131,485
65212,16,14,1,0,1,15
65213,45,15,16,3,11,34
65214,177,85,41,14,37,140
65215,36,22,3,0,11,25
65216,79,32,32,3,12,67
65217,56,13,20,6,17,39
65218,359,159,125,6,69,290
65219,37,22,6,2,7,30
65220,68,29,27,0,12,56
65221,48,15,17,9,7,41
65222,61,27,13,8,13,48
65223,193,95,59,0,39,154
65224,7,1,3,0,3,4
65225,85,27,43,2,13,72
65226,38,18,14,0,6,32
65227,249,126,59,14,50,199
65228,154,113,17,0,24,130
65229,35,22,4,4,5,30
65230,138,84,27,0,27,111
65231,9,2,4,0,3,6
65232,2,0,1,0,1,1
65233,22,1,13,1,7,15
65234,2,0,1,1,0,2
65235,142,62,32,22,26,116
65236,33,11,15,0,7,26
65237,45,15,16,7,7,38
65238,86,44,26,2,14,72
65239,17,7,8,0,2,15
65240,22,9,7,0,6,16
65241,57,33,10,0,14,43
65242,63,37,13,2,11,52
65243,141,26,89,1,25,116
65244,26,9,0,7,10,16
65245,195,76,36,34,49,146
65246,87,29,24,11,23,64
65247,75,40,10,3,22,53
65248,34,7,21,0,6,28
65249,105,52,35,0,18,87
65250,101,66,9,5,21,80
65251,32,1,25,0,6,26
65252,17,4,8,0,5,12
65253,535,302,116,17,100,435
65254,15,1,13,0,1,14
65255,218,131,17,26,44,174
65256,51,38,0,3,10,41
65257,140,66,46,5,23,117
65258,33,26,2,0,5,28
65259,59,5,9,28,17,42
65260,71,37,16,0,18,53
65261,12,2,9,0,1,11
65262,14,7,2,0,5,9
65263,53,24,20,2,7,46
65264,20,0,15,0,5,15
65265,23,13,6,0,4,19
65266,435,135,179,23,98,337
65267,680,399,142,20,119,561
65268,124,69,22,6,27,97
65269,79,54,9,0,16,63
65270,51,27,12,1,11,40
65271,56,25,20,0,11,45
65272,88,69,0,4,15,73
65273,111,44,33,8,26,85
65274,56,20,26,2,8,48
65275,25,2,20,0,3,22
65276,68,39,14,2,13,55
65277,151,79,38,0,34,117
65278,68,45,12,0,11,57
65279,29,12,14,0,3,26
65280,121,49,29,25,18,103
65281,63,33,17,1,12,51
65282,114,49,25,16,24,90
65283,69,46,9,0,14,55
65284,76,5,43,8,20,56
65285,79,61,6,2,10,69
65286,63,24,23,1,15,48
65287,72,14,46,0,12,60
65288,373,210,90,15,58,315
65289,27,18,4,3,2,25
65290,124,60,26,4,34,90
65291,254,189,13,1,51,203
65292,153,59,38,22,34,119
65293,11,3,4,0,4,7
65294,21,6,1,8,6,15
65295,214,60,21,101,32,182
65296,13,1,9,0,3,10
65297,37,24,5,1,7,30
65298,74,40,16,4,14,60
65299,250,192,13,0,45,205
65300,29,21,2,0,6,23
65301,356,209,74,0,73,283
65302,39,13,20,0,6,33
65303,417,116,197,8,96,321
65304,63,42,4,0,17,46
65305,333,200,64,0,69,264
65306,32,21,9,0,2,30
65307,15,4,8,0,3,12
65308,99,30,40,3,26,73
65309,152,117,9,1,25,127
65310,270,73,146,1,50,220
65311,336,167,109,3,57,279
65312,54,6,38,0,10,44
65313,150,80,32,7,31,119
65314,70,55,1,0,14,56
65315,14,2,9,0,3,11
65316,173,135,7,0,31,142
65317,64,10,44,0,10,54
65318,60,32,9,1,18,42
65319,107,23,53,0,31,76
65320,61,36,17,1,7,54
65321,19,2,11,0,6,13
65322,81,53,15,0,13,68
65323,140,66,42,11,21,119
65324,489,241,96,56,96,393
65325,474,217,158,13,86,388
65326,84,43,28,3,10,74
65327,46,18,20,0,8,38
65328,430,128,161,47,94,336
65329,122,42,42,10,28,94
65330,228,62,124,5,37,191
65331,43,19,15,0,9,34
65332,23,0,20,0,3,20
65333,40,8,18,0,14,26
65334,43,23,13,0,7,36
65335,69,37,11,6,15,54
65336,129,89,18,3,19,110
65337,31,18,12,0,1,30
65338,25,9,13,0,3,22
65339,74,25,26,1,22,52
65340,37,15,14,0,8,29
65341,163,126,7,0,30,133
65342,147,58,31,27,31,116
65343,162,57,51,25,29,133
65344,26,8,14,1,3,23
65345,71,33,24,2,12,59
65346,46,18,20,0,8,38
65347,76,24,27,8,17,59
65348,438,137,181,21,99,339
65349,137,49,57,0,31,106
65350,22,6,10,2,4,18
65351,181,103,33,0,45,136
65352,180,13,133,0,34,146
65353,33,5,7,11,10,23
65354,12,1,9,0,2,10
65355,24,18,3,0,3,21
65356,24,9,6,3,6,18
65357,153,42,12,71,28,125
65358,72,49,5,6,12,60
65359,32,21,9,0,2,30
65360,49,8,31,3,7,42
65361,38,3,28,1,6,32
65362,51,15,16,10,10,41
65363,399,131,167,13,88,311
65364,440,243,115,0,82,358
65365,13,7,3,1,2,11
65366,21,2,11,1,7,14
65367,76,34,29,0,13,63
65368,105,48,30,4,23,82
65369,23,8,10,3,2,21
65370,150,96,30,1,23,127
65371,38,19,9,1,9,29
65372,68,38,11,3,16,52
65373,40,19,7,2,12,28
65374,104,48,29,4,23,81
65375,170,48,13,81,28,142
65376,78,48,11,2,17,61
65377,76,17,46,0,13,63
65378,20,2,11,1,6,14
65379,61,31,13,8,9,52
65380,130,44,50,12,24,106
65381,64,15,23,3,23,41
65382,67,41,16,0,10,57
65383,22,13,4,0,5,17
65384,610,422,57,1,130,480
65385,51,16,28,0,7,44
65386,9,3,3,0,3,6
65387,65,14,26,3,22,43
65388,49,29,12,0,8,41
65389,44,2,35,0,7,37
65390,94,47,21,2,24,70
65391,32,13,10,0,9,23
65392,73,31,20,1,21,52
65393,186,137,15,3,31,155
65394,598,413,56,1,128,470
65395,74,22,32,4,16,58
65396,29,8,12,1,8,21
65397,88,39,8,26,15,73
65398,60,33,9,12,6,54
65399,63,40,11,2,10,53
65400,66,50,12,0,4,62
65401,32,21,9,0,2,30
65402,80,9,50,5,16,64
65403,46,28,9,4,5,41
65404,35,3,25,0,7,28
65405,108,76,9,6,17,91
65406,397,189,97,31,80,317
65407,101,41,26,13,21,80
65408,118,42,48,0,28,90
65409,45,6,30,0,9,36
65410,171,72,55,5,39,132
65411,61,15,34,1,11,50
65412,57,17,29,0,11,46
65413,36,12,16,0,8,28
65414,308,69,160,5,74,234
65415,35,9,16,0,10,25
65416,32,21,9,0,2,30
65417,60,42,9,0,9,51
65418,46,18,20,0,8,38
65419,5,0,4,0,1,4
65420,97,49,34,0,14,83
65421,88,34,37,0,17,71
65422,24,13,4,1,6,18
65423,29,6,14,1,8,21
65424,115,50,26,15,24,91
65425,404,194,109,22,79,325
65426,22,12,1,7,2,20
65427,23,7,12,0,4,19
65428,36,4,16,7,9,27
65429,16,2,10,1,3,13
65430,137,94,11,5,27,110
65431,31,19,3,0,9,22
65432,64,13,30,4,17,47
65433,194,100,36,22,36,158
65434,32,9,19,0,4,28
65435,148,71,43,0,34,114
65436,20,7,6,0,7,13
65437,318,166,85,15,52,266
65438,133,99,3,2,29,104
65439,35,14,11,3,7,28
65440,54,11,28,5,10,44
65441,125,77,26,0,22,103
65442,35,12,14,0,9,26
65443,95,33,29,12,21,74
65444,15,9,4,0,2,13
65445,204,84,64,20,36,168
65446,71,43,14,0,14,57
65447,70,15,43,1,11,59
65448,155,74,44,6,31,124
65449,534,352,75,4,103,431
65450,401,285,33,0,83,318
65451,88,44,19,4,21,67
65452,62,31,17,5,9,53
65453,100,39,28,12,21,79
65454,115,24,57,0,34,81
65455,50,21,18,1,10,40
65456,6,1,3,0,2,4
65457,49,21,12,6,10,39
65458,17,2,13,0,2,15
65459,56,3,41,1,11,45
65460,25,13,11,0,1,24
65461,41,30,0,0,11,30
65462,118,42,41,12,23,95
65463,90,38,24,11,17,73
65464,83,30,37,1,15,68
65465,28,2,12,8,6,22
65466,154,96,28,0,30,124
65467,42,11,21,2,8,34
65468,40,8,18,0,14,26
65469,56,3,41,1,11,45
65470,53,21,15,1,16,37
65471,117,49,15,18,35,82
65472,156,100,22,2,32,124
65473,49,11,30,0,8,41
65474,91,35,19,8,29,62
65475,140,59,54,1,26,114
65476,171,129,5,1,36,135
65477,22,5,9,2,6,16
65478,15,12,1,0,2,13
65479,28,10,10,6,2,26
65480,13,5,3,0,5,8
65481,151,24,99,1,27,124
65482,82,39,25,0,18,64
65483,96,53,23,4,16,80
65484,26,7,6,6,7,19
65485,203,106,34,31,32,171
65486,53,27,18,0,8,45
65487,14,3,6,0,5,9
65488,53,30,16,0,7,46
65489,80,36,23,3,18,62
65490,112,40,43,11,18,94
65491,219,74,81,15,49,170
65492,279,96,126,15,42,237
65493,46,18,20,0,8,38
65494,86,39,32,0,15,71
65495,24,17,0,0,7,17
65496,127,75,22,3,27,100
65497,34,7,13,4,10,24
65498,26,15,0,6,5,21
65499,76,39,23,2,12,64
65500,67,36,14,4,13,54
65501,4,1,2,0,1,3
65502,92,20,32,22,18,74
65503,479,227,152,11,89,390
65504,86,45,18,9,14,72
65505,180,79,62,10,29,151
65506,48,10,15,13,10,38
65507,343,147,120,6,70,273
65508,57,22,23,3,9,48
65509,32,21,9,0,2,30
65510,69,33,13,10,13,56
65511,324,140,118,2,64,260
65512,81,51,15,8,7,74
65513,25,18,0,0,7,18
65514,85,28,37,9,11,74
65515,98,44,28,1,25,73
65516,85,37,26,3,19,66
65517,25,18,1,0,6,19
65518,122,74,28,0,20,102
65519,10,0,9,0,1,9
65520,300,83,138,6,73,227
65521,47,16,20,1,10,37
65522,18,5,9,1,3,15
65523,58,40,2,2,14,44
65524,436,135,177,26,98,338
65525,97,27,21,29,20,77
65526,56,30,18,0,8,48
65527,30,3,19,3,5,25
65528,16,6,9,0,1,15
65529,29,12,14,0,3,26
65530,29,23,2,0,4,25
65531,164,68,35,22,39,125
65532,49,31,11,0,7,42
65533,122,68,22,2,30,92
65534,47,16,25,0,6,41
65535,59,9,37,4,9,50
65536,254,192,15,0,47,207
65537,57,31,13,3,10,47
65538,155,9,88,27,31,124
65539,47,7,29,0,11,36
65540,68,27,22,2,17,51
65541,19,2,11,0,6,13
65542,96,27,55,2,12,84
65543,38,13,17,0,8,30
65544,121,72,9,14,26,95
65545,46,18,20,0,8,38
65546,38,20,9,1,8,30
65547,109,46,39,2,22,87
65548,160,106,24,1,29,131
65549,197,142,16,2,37,160
65550,15,5,8,0,2,13
65551,9,3,3,1,2,7
65552,19,2,15,0,2,17
65553,43,33,2,0,8,35
65554,46,1,13,26,6,40
65555,15,6,7,0,2,13
65556,186,93,56,0,37,149
65557,98,61,8,8,21,77
65558,37,9,23,1,4,33
65559,137,103,4,2,28,109
65560,59,19,30,0,10,49
65561,189,76,72,3,38,151
65562,130,38,67,0,25,105
65563,46,28,9,4,5,41
65564,48,8,34,0,6,42
65565,65,48,2,0,15,50
65566,14,9,4,0,1,13
65567,70,26,32,5,7,63
